participant_id,file_name,image_name,system_time_diff_seconds,device_time_diff_seconds
10,Proband10_11_01_42_id077_person_.csv,id077_person_.jpg,7.587751,7.587725
10,Proband10_11_01_49_id132_textimg_person_ncc_.csv,id132_textimg_person_ncc_.jpg,7.454037,7.453965
10,Proband10_11_01_55_id114_textimg_meme_ncc_.csv,id114_textimg_meme_ncc_.jpg,6.356516,6.35648
10,Proband10_11_02_02_id051_person_.csv,id051_person_.jpg,6.122904,6.122871
10,Proband10_11_02_08_id094_politik_.csv,id094_politik_.jpg,6.87166,6.871584
10,Proband10_11_02_21_id138_textimg_politik_.csv,id138_textimg_politik_.jpg,12.362827,12.362788
10,Proband10_11_02_26_id107_textimg_meme_ncc_.csv,id107_textimg_meme_ncc_.jpg,5.174379,5.174364
10,Proband10_11_02_33_id129_textimg_ort_.csv,id129_textimg_ort_.jpg,7.021373,7.021344
10,Proband10_11_02_42_id096_politik_.csv,id096_politik_.jpg,8.76854,8.768511
10,Proband10_11_02_49_id046_person_.csv,id046_person_.jpg,6.889079,6.889066
10,Proband10_11_02_58_id063_person_.csv,id063_person_.jpg,8.901625,8.901623
10,Proband10_11_03_05_id014_ort_.csv,id014_ort_.jpg,7.837443,7.837431
10,Proband10_11_03_13_id015_ort_.csv,id015_ort_.jpg,7.488013,7.488
10,Proband10_11_03_22_id020_ort_.csv,id020_ort_.jpg,8.703469,8.70346
10,Proband10_11_03_30_id083_person_.csv,id083_person_.jpg,7.937309,7.93728
10,Proband10_11_03_37_id036_person_.csv,id036_person_.jpg,7.605291,7.605225
10,Proband10_11_03_50_id136_textimg_politik_.csv,id136_textimg_politik_.jpg,12.629877,12.629801
10,Proband10_11_03_58_id021_ort_.csv,id021_ort_.jpg,7.787516,7.78752
10,Proband10_11_04_06_id069_person_.csv,id069_person_.jpg,8.037148,8.037106
10,Proband10_11_04_13_id066_person_.csv,id066_person_.jpg,7.553857,7.553815
10,Proband10_11_04_22_id064_person_.csv,id064_person_.jpg,8.203633,8.20357
10,Proband10_11_04_37_id151_text_ncc_.csv,id151_text_ncc_.jpg,15.025978,15.025943
10,Proband10_11_04_45_id140_textimg_politik_.csv,id140_textimg_politik_.jpg,7.804314,7.804284
10,Proband10_11_04_51_id137_textimg_politik_.csv,id137_textimg_politik_.jpg,6.239989,6.239962
10,Proband10_11_04_57_id056_person_.csv,id056_person_.jpg,6.671946,6.671872
10,Proband10_11_05_03_id076_person_.csv,id076_person_.jpg,5.308194,5.308165
10,Proband10_11_05_09_id098_politik_.csv,id098_politik_.jpg,6.407132,6.407082
10,Proband10_11_05_15_id124_textimg_meme_ncc_.csv,id124_textimg_meme_ncc_.jpg,5.873963,5.87392
10,Proband10_11_05_21_id009_meme_ncc_.csv,id009_meme_ncc_.jpg,5.524474,5.524425
10,Proband10_11_05_26_id123_textimg_meme_ncc_.csv,id123_textimg_meme_ncc_.jpg,5.607018,5.606986
